Destination Name,Destination Type,Rating,Review Head,Review Body,Date
Ethnological Museum,Museums,4,"VERY INTERESTING, A GUIDE IS A MUST HAVE","Situated in one of the last Emperor's palaces, the exhibits are arranged over a couple of floors, not at all busy, we had a guide who was very knowledgeable and we spent a couple of hours strolling around - fascinating, recommended.",January 2018
Ethnological Museum,Museums,5,GREAT MUSEUM,"Well DISPLAYED  history of Ethiopia's history in a former palace in a university campus , not easy to find , but ask students.",December 2017
Ethnological Museum,Museums,5,Ethnological Museum,"The “Ethnological Museum of Ethiopia” is situated inside the Addis Ababa university campus walking distance from ""6 Kilo Square(Sidist Arat))"".On entering the Campus ground was transferred into a different World of youth students and palatial garden with fountains.The building housing the Ethnological museum was the...",December 2017
Ethnological Museum,Museums,4,A Good Few Hours,"Lots to see, very interesting. The art was amazing and I could have spent at least an hour with the icons.",January 2018
Simien Mountains National Park,Nature/Parks,5,Excellent Experience with Bocata (Bewketu Kassa) in Northern Ethiopia,"My daughter and I just returned from an unforgettable 16-day trip to Northern Ethiopia. I tailored the trip directly with Bocata and per his recommendations. It included everything excluding flights (guides, transportation, accommodation, meals, Treks, entrance fees) and all I had to pay was tips....",December 2018
Simien Mountains National Park,Nature/Parks,5,Fantastic trip to Simien Mountains Reserve with Simien Image!,"We had an incredible experience visiting the Simien Mountains National Park - well organized worry free experience organised by Bewkatu from the  Simien Image company. We travelled around the Park,trekked saw Gelada baboons and Walia Ibex very close up! Awesome experience!! All our Ethiopian 12...",January 2019
Simien Mountains National Park,Nature/Parks,5,"Fantastic trek through the Simien Mountains, and incredible views with great guide","The Simien Mountains are an incredible part of Ethiopia, with striking landscapes, amazing views, excellent walking, lots of wildlife and a range of walks to take. We did a three day trek with an excellent guide; Eyob Tefere. A good guide is really important and...",December 2018
Simien Mountains National Park,Nature/Parks,5,Great but difficult trek,Great hike in the Simiens although more difficult than expected and extremely cold camping at night. Yet worth it for the views and Gelada baboons especially when they return to their caves at sunset on top of the mountain by camp Gich. The tour was...,January 2019
Simien Mountains National Park,Nature/Parks,5,Excellent experience with Simien Image Tour,"We booked our trip with Simien Image Tour in Gondar.

We had already visited other travel agencies before to compare the prices. In the office of Simien Image Tour, we were welcomed by Peter. He was very nice and thorough regarding the information. Without knowing...",December 2018
Simien Mountains National Park,Nature/Parks,5,Breathtaking view! ,"Simien is not the sort of park that one can just waltz in. The access requires a 4WD, a guide and a rifle bearing ranger - but with a bit of pre-planning, it’s all worth it. The day hike was all manageable, you will be...",December 2018
Simien Mountains National Park,Nature/Parks,5,Beautifull 3 days trek into Simien with our guide Fentahun Abebe.,"We arranged our trekking in Bahir Dar. we started out in Debark with an international groep of 5 people, we didn't know each other but after 3 days we parted as friends.
Our guide was Fentahun Abebe, Fenta for friends and Simien virgins like us....",December 2018
Simien Mountains National Park,Nature/Parks,4,Beautiful vistas ,We walked along the escarpment in the park. And of course we visited with the famous gelata baboons. It’s a beautiful area and unique in its creation from the glaciers. We were disappointed not to be able to get closer to the famous “plugs” which...,January 2019
Simien Mountains National Park,Nature/Parks,5,Simien 5 day adventure,"Had a great experience on a 5 day, 4 night guided tour.  Found an agency in Gondar that arranged everything as we wished.  Me and my friend were able to enjoy every aspect of the park on foot.  Great guide, cook, food, and experience.  Would...",November 2018
Simien Mountains National Park,Nature/Parks,5,Gismu Syum-Tour Guide and Transportation for Simien Mts,"Gismu, +251 93 548 0330,gismudebark@yahoo.com

Gismu and I began emailing about my desire to have him arrange a tour for my family to the Simien Mts and he ended up arranging a whole lot more for me. He arranged transportation to Axum, then transportation and...",December 2018
Simien Mountains National Park,Nature/Parks,5,Unforgettable trip with guide Eshete Berju,"Last spring we spent 4 weeks in Ethiopia, still the great impressions of Ethiopia and the unbelievable kindness of the people especially Eshete are in our mind. 
The trek in the Simien Mountains was one of the greatest treks I ever did.
Waiting for some...",March 2019
Simien Mountains National Park,Nature/Parks,5,Amazing camping trip into the Danakil Depression,"I along with my partner and her family recently went on a guided 3 day, 2 night camping trip into the Danikil Depression with Desu Fantu, our guide. He was an amazing tour guide with a wealth of knowledge. He was able to answer all...",April 2019
Simien Mountains National Park,Nature/Parks,5,Simien Trek with Sammy Kasaw,"We had a great 2 night/3 day trek with Sammy Kassaw (+251918211005) in the Simiens. The trek was well organized, the cook was great, quality equipment. But the best part was the guiding by Sammy. He is from the Simien Mountains, having grown up in...",May 2019
Simien Mountains National Park,Nature/Parks,5,With Travel Ethiopia a good experince,"Robel from Travel Ethiopia made a Simien Mountains National Park a unforgettable experience. The ride to the mountains were in a luxurious land cruiser and the driver and the scout were friendly and good informed. Thank you Robel. 
Travelethiopia.org",June 2019
Simien Mountains National Park,Nature/Parks,4,Great trip organised by Mulugeta!,"My partner and i arrived in Gonder with the hopes of heading to the Simien mountains. We were lucky enough to be approached by Mulugeta and he helped to arrange a wonderful 3 day, 2 night trip and onward travel and tour to the danakil...",May 2019
Simien Mountains National Park,Nature/Parks,5,"Mike tours Gondar-simien 3 days, tigray churches 2 days, Dankil 4 days","After getting dispondent with the addis ababa cartel expensive companies I decided to head to Gondar, I was lucky enough to meet the Mike tours guys who listened to what I wanted, proposed a better price than the Addis companies and told me to take...",June 2019
Simien Mountains National Park,Nature/Parks,5,Stunning Simiens,My wife and I we did a 4d/3n Simiens tour recently. Even in May at the beginning of the rainy season this tour is not to be missed. It was just raining twice for an hour so we did not find this to be disturbing...,May 2019
Simien Mountains National Park,Nature/Parks,5,North Ethiopia Eco Tour: Best and most reliable tour operator for Simien Mountains,"We spent 4 days and 3 nights hiking in the Simien Mountains with Addis Yimer and his company, North Ethiopia Eco Tour. Hands down, I will book again with Addis the next time I visit the Simien Mountains. Addis and his team were responsive, professional,...",April 2019
Simien Mountains National Park,Nature/Parks,4,Perfect arranged transportation from Gondar directly to Chenek campsite via Debark,Perfectly organized for us to stop at several places to buy food and drinks for our 4 day hike - also at Debark tourist office to buy park entry permit. Good spacious vehicle with enough space that guide and scout could join as well! Drop...,April 2019
Simien Mountains National Park,Nature/Parks,4,Wonderful Experience,"I visited one of the most beautiful landscapes I've seen in the world. I went for a 3 days trek, climbing to an altitude between 2 and 4000 meters that allows to discover magnificent views and the preserved fauna of this region (monkeys,ibex of Abyssinia)....",May 2019
Red Terror Martyrs Memorial Museum,Museums,4,the uncensored dark history,"This small museum provides an uncensored account of a dark time in the country's recent history.  Through numerous photos and artefacts, they document how the 'communist' regime massacred thousands of people.  This is a great museum to spend an hour or so learning about a...",November 2017
Red Terror Martyrs Memorial Museum,Museums,5,Fantastic and informative living museum,A sad chapter of Ethiopian history brought to life in this museum with lots of photos and exhibits from that time. It is free to enter and they only ask for a donation at the end for the guides - our guide was housed in...,August 2017
Red Terror Martyrs Memorial Museum,Museums,5,History preserved ,"A preservation of a sad part of modern Ethiopian history, worth paying homage to. Painful chronicles of tyranny and human hegemony on the innocents. A must visit if you are interested in history.",November 2017
Red Terror Martyrs Memorial Museum,Museums,4,important but terribly sad,"The museum is free to enter- they just ask a donation at the end.  It is fairly small but provides a decent amount of information, though it definitely could have delved a bit deeper into the history.  Most of the information is printed in English....",October 2017
Red Terror Martyrs Memorial Museum,Museums,4,A Sad Chapter in Ethiopian History,"This museum has many photographs, objects, and remains from a very sad time in Ethiopian History.  The staff offers a free guided tour in English that is well worth the time.  A voluntary donation is asked for the museum.",October 2017
Red Terror Martyrs Memorial Museum,Museums,3,nice small museum,"while walking around the museum seeing the atrocities, we heard what sounded like a crash, i walked outside as there was screaming and saw that across the road a scaffold had collapsed. not sure if anyone was injured. i hope not.",October 2017
Red Terror Martyrs Memorial Museum,Museums,4,Painful history,"A well and nicely organised museum about the recent tragic history of Ethiopia and the dictatorial regime of the 80ies.
Maybe keeping this for the end of your visit to Addis Ababa.",October 2017
Red Terror Martyrs Memorial Museum,Museums,5,Learn from human's past,"This Museum is not about Ethiopian history which had happened in the past rather it is the proof that humans, if convinced with some ideology can extinct all there brother from earth. so we should preach Love than hatred!",October 2017
Red Terror Martyrs Memorial Museum,Museums,5,Never Forget,"I wasn't sure I wanted to go here, but and glad I did. The museum is an important memorial to the many Ethiopians who suffered and died during a very dark period of the country's history. Admission is free, but please make a contribution to...",October 2017
Red Terror Martyrs Memorial Museum,Museums,3,moved by this place,"this museum shows the terror of a former ruler of ethipia where almost half a million is kiiled. if you are a faint hearted, better to avoid. but this museum shows the brutality of ruler. soem of the stories are heartbreaking.",August 2017
St Mary of Zion,Landmarks,4,Nice paintings,"The Church decorated and coated with plenty of fabulous paintings and some of them are well preserved, the building is just a simple place but the paintings make it very special. If the priest is in a Good mood he will show you the paintings...",April 2019
St Mary of Zion,Landmarks,4,This is what churches used to be?,"This building seemed more like a monument than a church. I suppose that is just how churches were when it was built.
There is an old book with interesting script and a large number of paintings ""hidden behind curtains.""",June 2019
St Mary of Zion,Landmarks,4,“AN IMPRESSIVE CHURCH”,"We went to the church of St Mary of ZION. This is an impressive church, internally and externally. A priest opened for us, the 110 year book “The miracles of Mary”. This book is kept will covered, to prevent light affecting it.",March 2019
St Mary of Zion,Landmarks,4,A Most Important Church,Emperor Hailie Selasie had this church built so that women could be included in the worship service. It is still in active use and hundreds of thousands congregate here during major festivals. This is considered the centre of orthodox Christianity. The interior of the church...,February 2019
St Mary of Zion,Landmarks,4,Saint Mary of Zion,It is one of the best locations in Aksum a visitor must take time. The newest church was built by Emperor Hailesillassie but the Ark of the Covenant is believed to be hosted in the church built by Fasiledes.,February 2018
St Mary of Zion,Landmarks,3,Good example of a modern Orthodox church and paintings,"St Mary of Zion is spacious and filled with bright, colorful paintings. Some are familiar to Christians as they tell parts of the Biblical story and were meant to educate the illiterate. Others, however, are not so obvious, such as the picture depicting the bringing...",April 2018
St Mary of Zion,Landmarks,4,                         Daro Piassa,"Daro  Piassa  is  an  other  tree  where  people  passing by  prefer  to  sit  to  cool  down  from  the  Sun.Now a  days you  can  see when  locals sell  traditional coffee,Belles/seasonal  fruit/,shoe  mainding shop,and  there  is  colourful  basket  sell  every saturday.It  is  used  to  be  bus  station...",January 2018
St Mary of Zion,Landmarks,5,Where I found myself,"This blessed, holy church built by Emperor Haile Selassie and Empress Menen deserves all the investment it can get.  The spiritual aspect of Axum must be reserved.  I loved it so much I was baptised here.",May 2017
St Mary of Zion,Landmarks,5,"Modern style church , very important holly place","The church was built 1965 . Modern style . Very important holly place . Here it is believed the arc of covenants is kept . The messiah will come to Axum or to Jerusalem.
Very recommended to visit",December 2016
St Mary of Zion,Landmarks,5,More than Amazing!!!,I conduct a tour to the Northern Historic route of Ethiopia. Always when I traveled to Axum I am so surprised I see one new thing. In my last month travel I saw the morning celebration for 7 days in every month. It is the...,October 2016
National Museum of Ethiopia,Museums,5,Need a Museum Tour & Maybe More?,"No trip to Addis Ababa is complete without visiting this museum and its star, Lucy.  (Lucy is 40% of a complete skeleton comprised of bone fossil fragments, representing the hominin species, a bipedal and upright marvel from over 3 million years ago. 

The museum is...",April 2018
National Museum of Ethiopia,Museums,4,Interesting,We booked a tour with Imagine Tours and had a chance to visit this historical museum!! It was very informative and quite interesting to know the evolution of the human species through the discovery of “ Lucy”! A lot of artifacts were displayed and very...,April 2018
National Museum of Ethiopia,Museums,4,Worth a visit! ,"Small but full of great archeological artifacts, religious relics, art, and more. Video and photography are allowed.",May 2018
National Museum of Ethiopia,Museums,4,Amazing to see Lucy,I visited this museum while in Addis on business and what excited me is to see the partial skeleton of Lucy which is the oldest skeleton discovered in the world. Very nice experience and a must visit while in Addis.,May 2018
National Museum of Ethiopia,Museums,5,"""Amazing museum """,I visited the national museum of Addis ababa before yesterday with my friends and i see the emperor haile selassise old chair and tools you used and the lion of Judah .i am happy to see Lucy our oldest creator.,May 2018
National Museum of Ethiopia,Museums,3,Excellent explanation of human origins,"This is the most famous museum in Ethiopia, with collection of the famous Lucy skeleton and Lucy's comparable Selam skeleton. The museum's explanation boards also have clear explanations about human origin, and there are also collections of extinct ancient animals' fossils. This is a museum...",April 2018
National Museum of Ethiopia,Museums,3,Worth Seeing,"The highlight is the exhibition to humanoid forms.  It is well laid out, although a bit dark and could do with some more light on the descriptions.  The rest ok",May 2018
National Museum of Ethiopia,Museums,5,Lucy is here!,In this museum are the remains of the world famous Lucy. So it's a must visit for that reason. The museum itself needs some work.,May 2018
National Museum of Ethiopia,Museums,5,Excellent,"Normally do not entertain Museums, but we really enjoyed our visit, the guide was very knowledgeable which made the trip interesting",December 2017
National Museum of Ethiopia,Museums,4,Interesting and worthwhile ,"This is an interesting museum that provides a good overview of the history and cultures of Ethiopia . 
I would advise to spend 1-1.5 hours. Good local English speaking guides are available",May 2018
Omo National Park and River,Nature/Parks,5,Omo Valley with Zagwe Tours,"Zagwe Tour out of Addis Ababa put together a great trip for us. Heading South in Ethiopia can be a challenge at the best of times, But Anteneh at Zagwe covered all the details, any changes we needed and supplied us with a great driver,...",November 2014
Omo National Park and River,Nature/Parks,5,Omo Valley with Lungo Ethiopia Tour,"Recently me and my wife spent 2 weeks on the south of Ethiopia. It was great trip which was organized by Lungo from Local Tour Ethiopia . I would say it was amazing trip for us, very well thought with flexible options of visiting several...",November 2014
Omo National Park and River,Nature/Parks,5,Real interactions with tribes of the Omo Valley,"While traveling to the Omo Valley is already an off-the-beaten-track experience, me and my girlfriend wanted to have an off-the-off-beaten-track experience, if I may call it like this. Today, most of the tours here are photo safaris (and a lot of the guides and agencies...",July 2014
Omo National Park and River,Nature/Parks,5,Untamed Beauty/ The Omo Valley and Tribes,Have just returned from visiting the The Omo Valley and it's tribes in Ethiopia. We visited tribes and observed from a respectful distance their culture and rituals. These tribes are under threat from new roads and development and a dam and we felt privileged to...,October 2014
Omo National Park and River,Nature/Parks,4,"Ask where is Hammer/Turmi, Ethiopians do not know by OMO VALLEY","Hi  
My friend and me wandered in Ethiopia , north, central... and locals didnot know where is Omo valley?

but when We re arrange the words sayinh, Where are Hammer  and Turmi tribes, they will tell you where is it and , they immidiattly tell...",September 2014
Omo National Park and River,Nature/Parks,5,A tour to Omo Valley - South Ethipia,In January we did a trip to the Omo Vally with our guide Lalo and our driver Efrem. We had a very good trip together. We visited a lot of different tribes. It was nice to go with Lalo. He know the tribes very well...,January 2014
Omo National Park and River,Nature/Parks,5,Tribal and wild life visit,"- I recently traveled to Omo with a well connected local guide who tailored a trip so that we were not subjected to the ""human safari"" scene. I found the children of the area very engaging and curious. I didn't see any young tourists in...",None
Omo National Park and River,Nature/Parks,1,Touristy,"Well, I was not very surpirsed.
If you are only into photography, go to the villages and visit the tribes, you gonna get some good portraits. Expect everyone haggling on you and asking for ""photo, photo"", ""money, money""
Things there are set up for tourists:...",March 2014
Omo National Park and River,Nature/Parks,4,A good guide in Jinka,"Whenever I go to Omo valley, always struggle to find a reliable guide. (They always try to cheat Faranji) This time we worked with Solomon Gezu from ""Go Ethiopia Tours"" based in Jinka. Solomon is a blight, honest and patient person with lots of hospitality....",June 2014
Omo National Park and River,Nature/Parks,5,Wonderful experience.,"My customized tour to Ethiopia was organized by Village Ethiopia Tours and Travel. It really exceeded my expectations! In the North I visited Addis, Lalibela, Gonder, Axum, Tigray region (staying 2 days at Gheralta lodge), Mekele taking flights between the cities. Than there was 5...",January 2014
Simien Mountains National Park,Nature/Parks,5,Fantastic park!! Beautiful Ethiopia,"I have visited Ethiopia 3 times and one time I was fortunate to trek the Simien Mountains for 4 days. The whole experience was awesome and I would love the chance to go again. Starting out in Gondar, which is a very cool little town....",September 2017
Simien Mountains National Park,Nature/Parks,5,Great time in the Simiens,"We enjoyed our tour very much! We had a pleasant and safe driver and a modern, comfortable SUV. The landscape was spectacular. Our guide Simeon and the guard that came with us made it safe and fun and we learned a lot about the local...",June 2018
Simien Mountains National Park,Nature/Parks,4,Beautiful even in the rain,Wish we could have travelled outside rainy season but people have to travel when they can. even so the mountains are beautiful and when it cleared it was worth it. Plenty of Gelada baboons to see. The Jinbar waterfaill to picnic by. The walk to...,August 2018
Simien Mountains National Park,Nature/Parks,5,Great time in the Simiens!,"My friend and I visited Ethiopia in December 2017 and planned to do a 3 day, 2 night hike in the Simien Mountains. We were referred to Bewketu Kassa by a friend who has travelled extensively and often in Ethiopia. Right away he was very...",December 2017
Simien Mountains National Park,Nature/Parks,5,Mountain Tour,"It is strictly recommended to book a mountain trekking tour in the national park. It is a wonderful and amazing adventure that won’t ever be forgotten. 
I cannot wait until I can visit then park and the really helpful trekking tour adviser Murad once
again....",January 2018
Simien Mountains National Park,Nature/Parks,5,Amazing Simien Mountains,"My wife and I arrived in Gondar with very little knowledge of how to book our 4 day hike in the Simiens. We had a recommendation along our travels to contact bewketu200b@yahoo.com (+251918789242) and, with little time to spare, we got in touch and he...",September 2017
Simien Mountains National Park,Nature/Parks,5,Bewketu Kassa the best Ethiopian Guide,"We traveled to Ethiopia for 2 weeks. Bewketu helped us with arangin our itinerary and he himself guided us to simisn mountain with very trusty and skilled hands he aranged all our needs.  Acommodation, transportation, food, he himself guided us to Simian mountain. Our trip...",May 2018
Simien Mountains National Park,Nature/Parks,5,Simien Mountains hiking,"My girlfriend and I did a hike of Simien Mountains for 3d2n. Bewket, based in Gondar offered the best value for money for any tour we did in all of Africa so we booked Danakil with him too. Try Bewketu200b@yahoo.com if you want a quote....",September 2017
Simien Mountains National Park,Nature/Parks,5,Great trek with lovely guide!,"I went in July and joined a group for a 2 day 1 night trek. Although it was a bit foggy and rainy we still saw loads of monkeys and a beautiful waterfall. Would highly recommend Taz as a guide, he was really caring and...",August 2018
Simien Mountains National Park,Nature/Parks,5,Amazing hike with Bewket Alebachew,"With a couple of friends we traveled to Ethiopia and met a nice guy in Addis, we had initially reserved online (without paying) for a 3 day hike in the Simien mountains. Thanks to this connection we met super friendly locals on all of our...",May 2018
Simien Mountains National Park,Nature/Parks,5,SimienEcoTours - highly recommended!,We had a wonderful 4day trek in January 2015. Our guide was Yirga Mekuriaw from SimienEcoTours (simienecotours.com) who was excellent and very knowledgable. The tour was perfectly organized from pick up in Gonder airport to drop off. He worked with a wonderful cook who did...,April 2015
Simien Mountains National Park,Nature/Parks,5,Stunning views and wildlife. Government should sorry out litter problem though,"We trekked four days here. We camped at sankobar,geech and chenek camp sites. 

This was hands down the best part of our two weeks in northern Ethiopia. We are big into our hiking and the treks provided us with everything from challenging agents,stunning vista's, outstanding...",March 2016
Simien Mountains National Park,Nature/Parks,1,5* view can't hide the Park's poor performance,"The views are great ***** but , reviewers should deduct stars for the following;
- The lodges and toilets are terrible, 
- The park is run for the benefit of city Tour Operators , very little money stays in the Mountains.
- The Park Employed...",March 2016
Simien Mountains National Park,Nature/Parks,5,Nature at it's best,"Amazing 4 days camping/hiking... even in dry season. Take the long hikes if you can. Saw the Ethiopian wolves, walia ibex, clipsppringers and gelada plus tons of amazing birds. If you have spare clothes, the inhabitants of the park could use them... you will see!...",March 2016
Simien Mountains National Park,Nature/Parks,5,An amazing place for hikes,"The Simien Mountains are one of the best and least traveled places we have visited. You can hike on excellent trails and meet very few people. In fact, you meet more gelada baboons than people. See this place before others discover it!",February 2016
Simien Mountains National Park,Nature/Parks,5,The Grand Canyon of Africa?,"It's one of the most beautiful places in Ethiopia, breathtaking views over the escarpment. Ask your guide to take you to the waterfalls, if I'm not mistaken it's located before reaching Chenek campsite.",December 2015
Simien Mountains National Park,Nature/Parks,5,"Stunning, breathtaking and absolute highlight","We visited the Simiens in November, shortly after the rainy season. It was absolutely magnificent. - Imagine a green Grand Canyon. - But even more amazing was our walk through the hills and our encounter with the Gelada Baboons. - I have trekked in Uganda,...",November 2015
Simien Mountains National Park,Nature/Parks,5,Amazing place with great guide Dave,"I started organizing the trekking through Alex Ababe (alebachew_2005@yahoo.com) and eventually he redirected me to Fenta and guide Dave Yohannes (daveyohannes@yahoo.com) and his team. 

All the guys in the team were very helpful and provided best service I have had on trekkings so far. The...",March 2016
Simien Mountains National Park,Nature/Parks,5,"Unbelievable vistas, great hiking and interesting wildlife!!",I  did a 4 day hiking tour in Simien Mountains NP. This was the standard 4 day tour offered by most outfits out of Gonder and Addis. The entire journey was nothing short of jaw dropping (imagine the Grand Canyon being right beside the Rocky...,February 2016
Simien Mountains National Park,Nature/Parks,4,Great Park,"Simien Mountains national park is what I like to call the green Grand Canyon. 
It is extremely beautiful. The mountains are huge and make quite a site.

But I want to put some caution on the kind of travel you wish to do. 
The way...",December 2015
Omo National Park and River,Nature/Parks,5,Excellent guide for Omo Valley,I highly recommend Emanuel Cheneke (Emany) as a tour guide for the Omo Valley. He arranged our entire trip from Addis and it was a great experience. We only wish our trip could have been longer. The Omo Valley can be very touristy and overwhelming....,February 2013
Omo National Park and River,Nature/Parks,5,Ethiopia Green Valley Tour-Omo region,"Our wonderful Ethiopian visit was made possible by Melkamu with Green Valley Tour. Hotels, attractions, tribe visits, driver, and delicious meals were all well organized, and we were even welcomed/met at the airport in the middle of the night. Our safe and helpful driver, Ephram,...",April 2013
Omo National Park and River,Nature/Parks,5,Tour Guide Recommendation,"Not much to say that hasn't already been said about this intriguing part of Ethiopia. What you make of your trip to Omo is up to you and your colleagues, but your tour guide can make or break your trip. 

Recently spent a 6-day excursion...",March 2013
Omo National Park and River,Nature/Parks,5,Commect Surma and Mursi tribes Omo National park-,"Hi the Upper lower Omo valley is accessible from Addis-Jimma road, and After you see the Stick fighting of /Dunga/ of the SURMA tribes you can BIKE ride to the Omo park, and river and head to the main Mago national park,and Attend the Mursi...",May 2013
Omo National Park and River,Nature/Parks,5,Walks Ethiopia with Meles Yemata - an excellent tour operator!,"We only have good words about our trip to Ethiopia (Bale mountains, Arba Mich & Omo Valley, April 2013). Our guide Meles Yemata and our driver Haile were excellent company, to the point that we feel like if we were travelling around Ethiopia with two...",April 2013
Omo National Park and River,Nature/Parks,5,"Great Place to Visit, but Act Responsibly.","Until about 20 years ago this was one of the last wildernesses, now new roads and developments along the river have opened this area up to both tourists and migrant workers, neither of whom are really helping the local people to make a transition into...",March 2013
Omo National Park and River,Nature/Parks,5,Vast Country and Beautiful People,"This is a very large area that includes the Mago National park and the Omo Valley.

There is a  fee for the Mago National Park and you will need a driver and/or a tour guide.   The roads are dusty, mainly unpaved, and have cattle and...",February 2013
Omo National Park and River,Nature/Parks,5,Sunny Ethiopia Tours,"I was visiting Omo River Tribes in July, 2012 with a help of Senait Ethiopia Tours. My experience was perfect and can recommend this trip to everyone who wants to see Africa. Crocodiles, famous tribes like Mursi and Hammers, bull jumping, coffee ceremony and much...",July 2012
Omo National Park and River,Nature/Parks,5,Catch It While You Can,"Utilizing the services of Imagine Ethiopia Tours, my wife & I made a ten day expedition from Addis Ababa down to the Omo Valley. In the words of our guide Yohannes- who enriched our trip with  philosophical, historical, religious & anthropological information, & kept us...",January 2013
Omo National Park and River,Nature/Parks,5,Our favorite part of Ethiopia Jan 2013,"We literally just returned from an 18 day visit to Ethiopia and the tribal South Omo Valley, home of many tribes, was our favorite. We spent 8 days in the Omo Valley and went to three local markets and saw a bull jumping.

This area...",January 2013
National Museum of Ethiopia,Museums,5,Great place,"Great place to visit, takes around 45 mins to go around. Lucy is the main attraction here but there is also an Olmec head outside the museum and other statues. There are also 3 giant turtles you can feed outside. It is very cheap to...",May 2016
National Museum of Ethiopia,Museums,5,Visit every level of the museum,"You might be dissuaded from visiting the museum if you take a quick look at the entrance. But go in, and visit every level. The underground level has an informative display of the prehistory of Ethiopia. The first floor focuses more or less on imperial...",May 2016
National Museum of Ethiopia,Museums,3,Underwhelming,Visited this as part of a tour of the city at the start of a 2 week guided tour.  Perhaps there isn't much to do in Addis but I wouldn't say this was particularly compelling.,December 2015
National Museum of Ethiopia,Museums,5,I love Lucy,"The museum is a real bargain at 50 cents per person. The basement was devoted to a display of Lucy and other ancestors if mankind, well displayed and curated. The ground floor contained further archaeological exhibits tracing the ancient history of Ethiopia. Other floors contained...",May 2016
National Museum of Ethiopia,Museums,3,Get a guide,"I would suggest hiring a guide to show you through the museum as I feel a lot of the details will be lost or overlooked as a tourist trying to go through the exhibitions alone. There is a little something for everyone, from textiles to...",March 2016
National Museum of Ethiopia,Museums,4,Ancient + Modern History // important destination in Addis,"The National Museum has exhibitions covering the dawn of mankind, through modern political history in Ethiopia. The content is overwhelming, and leaves one with an appetite to learn more. That said, the exhibitions and curation are underwhelming, and feel an injustice to the significance of...",February 2016
National Museum of Ethiopia,Museums,4,Whirlwind tour,First time in Ethiopia and had one day to do some sightseeing. Went for a quick guided tour of the National museum focussing on the fossils and wanted to see Lucy. Excellent guide and well worth the visit. Very informative and interesting,July 2015
National Museum of Ethiopia,Museums,4,Lucy is a must !!!!,You definately need to come check the evolution of species ... The rest is boring (regarding people who hate museums) but Lucy is a must to see,May 2016
National Museum of Ethiopia,Museums,3,The skeleton of Lucy's home,"There is not too much in this national museum, but it is worth the visit because it gives one a look into what the society values.",December 2015
National Museum of Ethiopia,Museums,5,IT'S THE MOST IMPORTANT MUSUM,If the tourist come and not see national museum and Lucy how come the gust could be tourist. natonal musum is the best one,May 2016
Ethnological Museum,Museums,4,Extremely Interesting,"Set in the gardens of the University of Addis Ababa, the previous palace of the last emperor (Haile Selassie) is a museum (and library) for the university students.  Exhibits from Ethiopia's past and culture are very well displayed and the visit is very educational for...",May 2015
Ethnological Museum,Museums,4,Historical and Modern,Haile Selassie's palace turned University.  It is cool to see the mix of historical (the bathroom and bedrooms used by Mr. Selassie and wife) as well as students studying in the library area.,June 2015
Ethnological Museum,Museums,5,The cultural collection place in one complex building exihbits the Whole Ethiopia!!!,"The Ethnological Museum is found inside Addis Ababa University main campus at Sidist Kilo.It was the former Emperor of Ethiopia,His Imperial Majesty Haile Selassie I palace.Now this museum is the home of cultural collection from each tribes of Ethiopia. It presents in a very attractive...",January 2015
Ethnological Museum,Museums,5,Recommended point for visitors to start their Ethiopian tour,"An all-in-one info center, the Ethnological Museum provides general  info (visual as well) about the various historic/cultural attractions of Ethiopia. Recommended to visit at start of tour as it will allow tourists to have a good insight into the various attractions as well as know...",May 2015
Ethnological Museum,Museums,4,Crash-course in ethiopian culture!,"Great museum on the grounds of University of Addis Adeba. The building is the old palace of Haile Selassie and was turned over to the museum in the 60s. It was build in the early 20s and was the seat of the emperor, except for...",June 2015
Ethnological Museum,Museums,5,The Best museum in Addis Ababa,I went many time in this museum with my customers and all of them are very happy there are a lot of things to see everything thing is interesting if you went this museum easily you will have ideas about Ethiopian nation nationality life style...,June 2015
Ethnological Museum,Museums,2,Not worth going if you've been in Ethiopia more than a week,"While the museum gives a reasonable crash course in Ethiopian culture, you've probably already seen, heard and tasted most of it if you've spent more than a week in the country.

I arrived at 4pm while the museum closes at 5. An official guide offered...",June 2015
Ethnological Museum,Museums,3,Could be better,"For a museum that is located on the campus of Addis Ababa University, I expected a better display.   The exhibits look as though they were placed there and then forgotten.   There is no attempt to make the displays interesting.   Have a look, but don't go...",May 2015
Ethnological Museum,Museums,4,Nicely laid out and full of interesting items,"I enjoyed this museum very much for all the reasons others have cited, until I needed to go to the restroom. There was no paper (and this was early in the day) and you needed to grab a bucket of water from a large can...",April 2015
Ethnological Museum,Museums,5,"Superb, must-see","Way better choice for a museum in Addis. Well done, detailed, rich - a true gem for Ethiopian culture.",August 2014
St. George's Cathedral,Landmarks,5,Amazing place in the heart of Addis,"Most beautiful church, very sereen and a holy place indeed.
The tombe of Haile Selassi I is there.
RIP Moa Ambessa",December 2014
St. George's Cathedral,Landmarks,1,not worth it,"there is literaly nothing to see here. the museum is unimpresive and takes less than five minutes with a guide to go through/ the church itself is mostly closed, and needless to say that both museum and church have entrance fees",October 2015
St. George's Cathedral,Landmarks,4,St. George's Cathedral,A must visit if you're spending some time in Addis. An interesting octagonal design with a few nice exhibits inside too.,November 2015
St. George's Cathedral,Landmarks,5,i always love it,"come and see the difference...its really awesome place, you found only in ETHIOPIA...this is my true expression",October 2015
