Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
271,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Lamu = Excellent holiday destination!
272,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Nice experience
273,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel","Nice Short Excursions,"
274,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice place for Sunday outings and dates
275,1.0,0.1466,"day, food, trip, guide, quick, spot, real, live, people, feel",Within easy walking distance of the city centre
276,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Pleasant
277,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great place to hang out and have some fun!
278,6.0,0.1557,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Quietly stunning and a great place for a break
279,3.0,0.133,"view, kid, educational, city, home, cultural, short, magical, full, part","Interesting, but Hot and Smelly"
280,5.0,0.148,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Narrow streets and happy people ready to talk to help you around.
281,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Magical place
282,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping","Lamu - safe, relaxing, hospitable, diverse"
283,2.0,0.14,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Lovely town to walk through
284,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",nice little walking tour
285,1.0,0.14,"day, food, trip, guide, quick, spot, real, live, people, feel",The most delightful excursion 
286,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",A Wonderful Afternoon!
287,6.0,0.1394,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",The best Tea Farm in Kenya!
288,0.0,0.14,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Perfect Sunday and a great host
289,1.0,0.1378,"day, food, trip, guide, quick, spot, real, live, people, feel",A breath of green just outside Nairobi and delicious food! 
290,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",My mom and I loved this tour. 
291,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",interesting
292,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very informative
293,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",The Famous Tusk of Mombasa
294,1.0,0.1587,"day, food, trip, guide, quick, spot, real, live, people, feel",Fantastic Day Trip
295,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",BEST African art collection weve seen!
296,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing....
297,5.0,0.1394,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Wonderful place well worth a visit whilst in the area
298,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Out of Africa Under One Roof. Magic.
299,6.0,0.1515,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",MOST PHOTOGRAPHED HOUSE IN THE WORLD
300,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Great Viewpoint!
301,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth the climb
302,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Good view
303,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Not a must, but still informative and good to see"
304,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Spectacular
305,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Good view 
306,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice place to view the Hippos in the lake
307,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice view
308,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",View Mount Kilimanjaro clearly from Kenyan border
309,6.0,0.1515,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Escape from the modern world
310,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely on Lamu!!!
311,5.0,0.1334,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",A walk in the old town
312,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Lovely old port
313,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",The most charismatic coastal town in Kenya.
314,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",In love with Lamu
315,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great location
316,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting
317,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Another Great Time At Mnarani Club
318,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Great view, shame about the food"
319,0.0,0.1373,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","A very interesting site & an informative, friendly guide."
320,5.0,0.1394,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",A great couple of hours round Swahili ruins
321,2.0,0.1494,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Lovely setting quite high prices...
322,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wow
323,0.0,0.1378,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A great place to see Crocodiles
324,5.0,0.1351,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Good Outing with Crocodiles
325,2.0,0.14,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Ordinary nothing great
326,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",good day out
327,6.0,0.14,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Great experience 
328,3.0,0.1334,"view, kid, educational, city, home, cultural, short, magical, full, part",Great for kids.
329,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very OK
330,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Awesome
331,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful
332,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A truly wonderful break
333,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Brilliant
334,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting ruins and good guide.
335,0.0,0.1351,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Amazing Ruins Lots of History,"
336,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good place to spend some quality time
337,5.0,0.1378,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Interesting explore
338,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Educational Trip
339,6.0,0.1557,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",A Small but Stunning Historical Site
340,7.0,0.1389,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Average food in a beautiful garden
341,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Delightful
342,7.0,0.148,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Lunch was great but slow service
343,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very interesting!
344,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting Place
345,6.0,0.14,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Pretty Estate
346,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",beautiful place
347,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Fantastic place for a peaceful meal
348,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping","Enjoyed family dinner, served a mixed roast platter for 6 members, it was succulent, delicious, and a great meal!"
349,7.0,0.1394,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",The best quality food in Nairobi.
350,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting site
351,1.0,0.1378,"day, food, trip, guide, quick, spot, real, live, people, feel",Good food all fresco.
352,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",The best lunch spot in Nairobi
353,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",superb place
354,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",awesome place of paradise
355,7.0,0.1445,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",A hotel that offers everything you want and gives more than you expect.!
356,0.0,0.1378,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",nice bit of history for kilifi
357,2.0,0.1557,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","Wonderful setting, but food ordinary"
358,3.0,0.1416,"view, kid, educational, city, home, cultural, short, magical, full, part",Another market on old streets
359,6.0,0.1394,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Pleasant way to experience another culture.
360,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Definitely worth a visit 
361,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Just an old town
362,0.0,0.1356,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting History.
363,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part","full of charme, real swahili"
